"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"GO:0030336","negative regulation of cell migration","9/292","292/28814",0.00310981032147027,0.0245895178958733,0.017975196129225,"Dpep1/Igfbp3/Calr/Foxo3/Egfl7/Igfbp5/Ppargc1a/Bmpr1a/Miip",9,"BP"
"GO:1904375","regulation of protein localization to cell periphery","6/292","141/28814",0.00322157277752615,0.0254170002359348,0.0185800944204018,"Prnp/Csrp3/Picalm/Ppfia1/Sqstm1/Tmbim1",6,"BP"
"GO:0006979","response to oxidative stress","11/292","409/28814",0.00324631872818065,0.0255265465122567,0.0186601739002212,"Etfdh/Ucp3/Ucp2/Prnp/Cat/Bnip3/Sesn1/Foxo3/Ppargc1a/Txnip/Chd6",11,"BP"
"GO:0098657","import into cell","8/292","240/28814",0.00325382956460461,0.0255265465122567,0.0186601739002212,"Acsl1/Fabp3/Prnp/Slc2a1/Slc27a1/Per2/Abcc9/Slc24a2",8,"BP"
"GO:0044264","cellular polysaccharide metabolic process","5/292","98/28814",0.0032568845018436,0.0255265465122567,0.0186601739002212,"Adra1b/Per2/Prkag2/Insr/Ppp1r3c",5,"BP"
"GO:0001938","positive regulation of endothelial cell proliferation","5/292","99/28814",0.00340225708511837,0.0266075860442299,0.0194504251647214,"Vegfa/Vash2/Egfl7/Apln/Prox1",5,"BP"
"GO:0046339","diacylglycerol metabolic process","3/292","30/28814",0.0034154298692364,0.0266201141320454,0.0194595833286415,"Dgat2/Pnpla2/Lipe",3,"BP"
"GO:0010656","negative regulation of muscle cell apoptotic process","4/292","61/28814",0.00342620383344736,0.0266201141320454,0.0194595833286415,"Acot1/Hspb6/Nkx2-5/Dnmt1",4,"BP"
"GO:0050873","brown fat cell differentiation","4/292","61/28814",0.00342620383344736,0.0266201141320454,0.0194595833286415,"Fabp3/Aldh6a1/Bnip3/Fabp4",4,"BP"
"GO:0050729","positive regulation of inflammatory response","6/292","143/28814",0.00345288907248505,0.0267536622023762,0.0195572083722492,"Lpl/Nppa/Fabp4/Hspd1/C3/Ldlr",6,"BP"
"GO:0098739","import across plasma membrane","7/292","191/28814",0.00345836372062054,0.0267536622023762,0.0195572083722492,"Acsl1/Prnp/Slc2a1/Slc27a1/Per2/Abcc9/Slc24a2",7,"BP"
"GO:0009749","response to glucose","7/292","192/28814",0.00355889862832328,0.0274719302324566,0.0200822698544922,"Ucp2/Oxct1/Glul/Pim3/Rab11b/Prkaca/Ogt",7,"BP"
"GO:0050772","positive regulation of axonogenesis","5/292","101/28814",0.00370690348312496,0.0285527436394151,0.020872355819229,"Ntn1/Lpar3/Vegfa/Tnfrsf12a/Picalm",5,"BP"
"GO:0003085","negative regulation of systemic arterial blood pressure","3/292","31/28814",0.00375329696070115,0.0288479211560127,0.0210881336875161,"Nppb/Nppa/Apln",3,"BP"
"GO:2000045","regulation of G1/S transition of mitotic cell cycle","6/292","146/28814",0.00382273494826501,0.0293185723285389,0.0214321846433109,"Cdkn1a/Appl2/Rbl2/Ak1/Fbxo31/Ccnd2",6,"BP"
"GO:0048260","positive regulation of receptor-mediated endocytosis","4/292","63/28814",0.00384965760616922,0.0294618335855435,0.0215369101285067,"Vegfa/Insr/Apln/C3",4,"BP"
"GO:0043502","regulation of muscle adaptation","5/292","102/28814",0.00386633879075496,0.0295208256317715,0.0215800339345734,"Myh7/Srl/Foxo3/Igfbp5/Fdps",5,"BP"
"GO:0009746","response to hexose","7/292","195/28814",0.00387388562431473,0.0295208256317715,0.0215800339345734,"Ucp2/Oxct1/Glul/Pim3/Rab11b/Prkaca/Ogt",7,"BP"
"GO:0006261","DNA-templated DNA replication","6/292","148/28814",0.00408510164610769,0.0310616027713914,0.0227063582241904,"Mcm2/Mcm3/Mcm4/Mcm6/Pcna/Mcm5",6,"BP"
"GO:0010574","regulation of vascular endothelial growth factor production","3/292","32/28814",0.0041108388670588,0.0310616027713914,0.0227063582241904,"Bsg/C3/Ndrg2",3,"BP"
"GO:0016242","negative regulation of macroautophagy","3/292","32/28814",0.0041108388670588,0.0310616027713914,0.0227063582241904,"Smg1/Nrbp2/Npc1",3,"BP"
"GO:0070296","sarcoplasmic reticulum calcium ion transport","3/292","32/28814",0.0041108388670588,0.0310616027713914,0.0227063582241904,"Gsto1/Hrc/Gstm7",3,"BP"
"GO:2000146","negative regulation of cell motility","9/292","305/28814",0.00413380805425355,0.0311692615736333,0.0227850579406114,"Dpep1/Igfbp3/Calr/Foxo3/Egfl7/Igfbp5/Ppargc1a/Bmpr1a/Miip",9,"BP"
"GO:0022900","electron transport chain","5/292","104/28814",0.00419983624177145,0.0316004520591393,0.0231002627192836,"Etfdh/Etfb/Etfa/Ppargc1a/Ccnb1",5,"BP"
"GO:0034284","response to monosaccharide","7/292","198/28814",0.00420959990336993,0.0316073740643785,0.0231053227778951,"Ucp2/Oxct1/Glul/Pim3/Rab11b/Prkaca/Ogt",7,"BP"
"GO:0003229","ventricular cardiac muscle tissue development","4/292","65/28814",0.0043072080392372,0.0320329747165944,0.0234164413296579,"Myh7/Nkx2-5/Bmpr1a/Prox1",4,"BP"
"GO:0006081","cellular aldehyde metabolic process","4/292","65/28814",0.0043072080392372,0.0320329747165944,0.0234164413296579,"Dkk3/Aldh9a1/Aldh1a2/Dhrs4",4,"BP"
"GO:0060038","cardiac muscle cell proliferation","4/292","65/28814",0.0043072080392372,0.0320329747165944,0.0234164413296579,"Nkx2-5/Fgf1/Bmpr1a/Ccnb1",4,"BP"
"GO:0016051","carbohydrate biosynthetic process","7/292","199/28814",0.00432625692748801,0.0320329747165944,0.0234164413296579,"Dgat2/Per2/Gsto1/Insr/Ogt/Ppp1r3c/Pcx",7,"BP"
"GO:0071333","cellular response to glucose stimulus","6/292","150/28814",0.00436055629668457,0.0320329747165944,0.0234164413296579,"Ucp2/Oxct1/Pim3/Rab11b/Prkaca/Ogt",6,"BP"
"GO:0010216","maintenance of DNA methylation","2/292","10/28814",0.00436487372327406,0.0320329747165944,0.0234164413296579,"Uhrf1/Dnmt1",2,"BP"
"GO:0060297","regulation of sarcomere organization","2/292","10/28814",0.00436487372327406,0.0320329747165944,0.0234164413296579,"Ankrd23/Prox1",2,"BP"
"GO:0060926","cardiac pacemaker cell development","2/292","10/28814",0.00436487372327406,0.0320329747165944,0.0234164413296579,"Nkx2-5/Bmpr1a",2,"BP"
"GO:0061687","detoxification of inorganic compound","2/292","10/28814",0.00436487372327406,0.0320329747165944,0.0234164413296579,"Cat/Mt1",2,"BP"
"GO:0150172","regulation of phosphatidylcholine metabolic process","2/292","10/28814",0.00436487372327406,0.0320329747165944,0.0234164413296579,"Fabp3/Ldlr",2,"BP"
"GO:1902224","ketone body metabolic process","2/292","10/28814",0.00436487372327406,0.0320329747165944,0.0234164413296579,"Hmgcs2/Oxct1",2,"BP"
"GO:0022411","cellular component disassembly","11/292","427/28814",0.00447629344260939,0.0327130782743323,0.0239136041813367,"Bnip3/Cidea/Gabarapl1/Per2/Ddit4/Insr/Sgk1/Igfbp3/Sqstm1/C3/Lamc1",11,"BP"
"GO:0009187","cyclic nucleotide metabolic process","3/292","33/28814",0.00448838748449465,0.0327130782743323,0.0239136041813367,"Nppb/Nppa/Adcy6",3,"BP"
"GO:0120178","steroid hormone biosynthetic process","3/292","33/28814",0.00448838748449465,0.0327130782743323,0.0239136041813367,"Dkk3/Hsd17b7/Ppargc1a",3,"BP"
"GO:0010508","positive regulation of autophagy","6/292","151/28814",0.00450331127895117,0.0327130782743323,0.0239136041813367,"Bnip3/Sesn1/Trp53inp2/Foxo3/Gpsm1/Sh3bp4",6,"BP"
"GO:0051147","regulation of muscle cell differentiation","6/292","151/28814",0.00450331127895117,0.0327130782743323,0.0239136041813367,"Csrp3/Nkx2-5/Dnmt1/Bmpr1a/Fdps/Prox1",6,"BP"
"GO:0071331","cellular response to hexose stimulus","6/292","152/28814",0.00464948193710446,0.0337063862945463,0.024639722788285,"Ucp2/Oxct1/Pim3/Rab11b/Prkaca/Ogt",6,"BP"
"GO:1901990","regulation of mitotic cell cycle phase transition","9/292","311/28814",0.00468736149039226,0.0339122064102468,0.0247901794569648,"Cdkn1a/Ccng1/Appl2/Rbl2/Ak1/Fbxo31/Ccnb1/Miip/Ccnd2",9,"BP"
"GO:0048661","positive regulation of smooth muscle cell proliferation","5/292","107/28814",0.00473785158666132,0.0341392773603378,0.0249561707090267,"Vegfa/Dnmt1/Igfbp5/Ppargc1a/Bmpr1a",5,"BP"
"GO:0071456","cellular response to hypoxia","5/292","107/28814",0.00473785158666132,0.0341392773603378,0.0249561707090267,"Acaa2/Bnip3/Hif3a/Vegfa/Ogt",5,"BP"
"GO:1990778","protein localization to cell periphery","10/292","370/28814",0.00474812886793594,0.0341444921006097,0.0249599827389961,"Prnp/Slmap/Csrp3/Picalm/Ppfia1/Sqstm1/Bsg/Ramp1/Adcy6/Tmbim1",10,"BP"
"GO:0009314","response to radiation","11/292","431/28814",0.00479436066445538,0.0342425038422707,0.0250316303526981,"Cpt1b/Cat/Adra1b/Ppp1r1b/Per1/Per2/Cdkn1a/Slc24a2/Sgk1/Pcna/Ccnd2",11,"BP"
"GO:0071326","cellular response to monosaccharide stimulus","6/292","153/28814",0.00479911623128601,0.0342425038422707,0.0250316303526981,"Ucp2/Oxct1/Pim3/Rab11b/Prkaca/Ogt",6,"BP"
"GO:0032387","negative regulation of intracellular transport","4/292","67/28814",0.00480008237968036,0.0342425038422707,0.0250316303526981,"Kcne1/Hrc/Ogt/Insig1",4,"BP"
"GO:0090398","cellular senescence","4/292","67/28814",0.00480008237968036,0.0342425038422707,0.0250316303526981,"Hmga1/Cdkn1a/Calr/Bmpr1a",4,"BP"
"GO:0002092","positive regulation of receptor internalization","3/292","34/28814",0.00488625839380133,0.0347878237040756,0.0254302649054621,"Vegfa/Insr/Apln",3,"BP"
"GO:0010639","negative regulation of organelle organization","10/292","373/28814",0.00501945711303326,0.0356650889104987,0.026071554995393,"Acaa2/Bnip3/Mcm2/Ppfia1/Fhod3/Sgk1/Tmsb10/Fkbp4/Ppargc1a/Ccnb1",10,"BP"
"GO:0097006","regulation of plasma lipoprotein particle levels","4/292","68/28814",0.00506014105397318,0.0358828256486114,0.0262307228403539,"Dgat2/Lpl/Lpcat3/Ldlr",4,"BP"
"GO:0097553","calcium ion transmembrane import into cytosol","6/292","155/28814",0.00510896762712108,0.0361573273254074,0.0264313864523492,"Dbi/Prnp/Gsto1/Slc24a2/Hrc/Gstm7",6,"BP"
"GO:0010634","positive regulation of epithelial cell migration","6/292","156/28814",0.00526928067882942,0.0370296501890125,0.0270690636377136,"Amotl1/Vegfa/Fgf1/Calr/Bsg/Prox1",6,"BP"
"GO:0007548","sex differentiation","9/292","317/28814",0.00529698052463162,0.0370296501890125,0.0270690636377136,"Vegfa/Dhcr24/Ybx3/Insr/Foxo3/Fkbp4/Bmpr1a/Serpinb6b/Hsd17b4",9,"BP"
"GO:0035336","long-chain fatty-acyl-CoA metabolic process","2/292","11/28814",0.00529928359051199,0.0370296501890125,0.0270690636377136,"Acsl1/Dgat2",2,"BP"
"GO:0043568","positive regulation of insulin-like growth factor receptor signaling pathway","2/292","11/28814",0.00529928359051199,0.0370296501890125,0.0270690636377136,"Igfbp3/Igfbp5",2,"BP"
"GO:0055015","ventricular cardiac muscle cell development","2/292","11/28814",0.00529928359051199,0.0370296501890125,0.0270690636377136,"Nkx2-5/Prox1",2,"BP"
"GO:0060920","cardiac pacemaker cell differentiation","2/292","11/28814",0.00529928359051199,0.0370296501890125,0.0270690636377136,"Nkx2-5/Bmpr1a",2,"BP"
"GO:0010667","negative regulation of cardiac muscle cell apoptotic process","3/292","35/28814",0.00530475123021108,0.0370296501890125,0.0270690636377136,"Acot1/Hspb6/Nkx2-5",3,"BP"
"GO:0005976","polysaccharide metabolic process","5/292","110/28814",0.00532310003061215,0.0370853011879295,0.0271097451030663,"Adra1b/Per2/Prkag2/Insr/Ppp1r3c",5,"BP"
"GO:0099173","postsynapse organization","7/292","207/28814",0.0053496094160971,0.0371974787025896,0.0271917480457772,"Prnp/Baiap2/Pdlim5/Ndrg1/Insr/Sorbs2/Ndrg2",7,"BP"
"GO:0010720","positive regulation of cell development","10/292","378/28814",0.00549857767499311,0.0381590613794668,0.0278946750931689,"Baiap2/Ntn1/Lpar3/Vegfa/Tnfrsf12a/Picalm/Cyp51/Sgk1/Calr/Fbxo31",10,"BP"
"GO:0010522","regulation of calcium ion transport into cytosol","5/292","111/28814",0.00552904743817917,0.0382961541551402,0.027994891353653,"Dbi/Prnp/Gsto1/Hrc/Gstm7",5,"BP"
"GO:0043266","regulation of potassium ion transport","5/292","112/28814",0.00574055757379302,0.0394799851287716,0.0288602842428095,"Kcnip2/Kcne1/Prnp/Nppa/Abcc9",5,"BP"
"GO:0010573","vascular endothelial growth factor production","3/292","36/28814",0.00574415004671551,0.0394799851287716,0.0288602842428095,"Bsg/C3/Ndrg2",3,"BP"
"GO:0015695","organic cation transport","3/292","36/28814",0.00574415004671551,0.0394799851287716,0.0288602842428095,"Slc25a20/Slc38a2/Slc25a42",3,"BP"
"GO:0022616","DNA strand elongation","3/292","36/28814",0.00574415004671551,0.0394799851287716,0.0288602842428095,"Mcm3/Mcm4/Pcna",3,"BP"
"GO:0007611","learning or memory","9/292","322/28814",0.00585046365338895,0.0401335069044378,0.029338015532299,"Dbi/Prnp/Adra1b/Ppp1r1b/Picalm/Slc24a2/Sgk1/Ldlr/Ccnd2",9,"BP"
"GO:1902895","positive regulation of miRNA transcription","4/292","71/28814",0.00589655434482343,0.0403721939241359,0.0295124982533812,"Srebf2/Foxo3/Apln/Bmpr1a",4,"BP"
"GO:0009743","response to carbohydrate","7/292","212/28814",0.00607538084306762,0.0415170384954564,0.0303493916725246,"Ucp2/Oxct1/Glul/Pim3/Rab11b/Prkaca/Ogt",7,"BP"
"GO:0071322","cellular response to carbohydrate stimulus","6/292","161/28814",0.0061266367573672,0.0417874041428061,0.0305470318035062,"Ucp2/Oxct1/Pim3/Rab11b/Prkaca/Ogt",6,"BP"
"GO:0035909","aorta morphogenesis","3/292","37/28814",0.00620472367097323,0.0419631818976435,0.0306755271905137,"Fkbp10/Bmpr1a/Prox1",3,"BP"
"GO:0046686","response to cadmium ion","3/292","37/28814",0.00620472367097323,0.0419631818976435,0.0306755271905137,"Prnp/Mt1/Npc1",3,"BP"
"GO:0070873","regulation of glycogen metabolic process","3/292","37/28814",0.00620472367097323,0.0419631818976435,0.0306755271905137,"Adra1b/Insr/Ppp1r3c",3,"BP"
"GO:0090313","regulation of protein targeting to membrane","3/292","37/28814",0.00620472367097323,0.0419631818976435,0.0306755271905137,"Kcne1/Prnp/Ogt",3,"BP"
"GO:0006086","acetyl-CoA biosynthetic process from pyruvate","2/292","12/28814",0.00631678563540352,0.0419631818976435,0.0306755271905137,"Pdk4/Mpc1",2,"BP"
"GO:0006182","cGMP biosynthetic process","2/292","12/28814",0.00631678563540352,0.0419631818976435,0.0306755271905137,"Nppb/Nppa",2,"BP"
"GO:0007168","receptor guanylyl cyclase signaling pathway","2/292","12/28814",0.00631678563540352,0.0419631818976435,0.0306755271905137,"Nppb/Nppa",2,"BP"
"GO:0010898","positive regulation of triglyceride catabolic process","2/292","12/28814",0.00631678563540352,0.0419631818976435,0.0306755271905137,"Pnpla2/Ldlr",2,"BP"
"GO:0032000","positive regulation of fatty acid beta-oxidation","2/292","12/28814",0.00631678563540352,0.0419631818976435,0.0306755271905137,"Plin5/Cpt1a",2,"BP"
"GO:0036151","phosphatidylcholine acyl-chain remodeling","2/292","12/28814",0.00631678563540352,0.0419631818976435,0.0306755271905137,"Dbi/Lpcat3",2,"BP"
"GO:0043471","regulation of cellular carbohydrate catabolic process","2/292","12/28814",0.00631678563540352,0.0419631818976435,0.0306755271905137,"Adra1b/Ppp1r3c",2,"BP"
"GO:0048845","venous blood vessel morphogenesis","2/292","12/28814",0.00631678563540352,0.0419631818976435,0.0306755271905137,"Vegfa/Prox1",2,"BP"
"GO:0060623","regulation of chromosome condensation","2/292","12/28814",0.00631678563540352,0.0419631818976435,0.0306755271905137,"Ccnb1/Smc4",2,"BP"
"GO:0071073","positive regulation of phospholipid biosynthetic process","2/292","12/28814",0.00631678563540352,0.0419631818976435,0.0306755271905137,"Fabp3/Pcx",2,"BP"
"GO:0043484","regulation of RNA splicing","6/292","163/28814",0.00649650776508492,0.043077029225257,0.0314897612985856,"Slc38a2/Malat1/Clk1/Srsf5/Ccnl2/Rnps1",6,"BP"
"GO:0060840","artery development","5/292","116/28814",0.00664377308662174,0.0438501998601866,0.0320549571622488,"Fkbp10/Vegfa/Ldlr/Bmpr1a/Prox1",5,"BP"
"GO:0010664","negative regulation of striated muscle cell apoptotic process","3/292","38/28814",0.00668672605590423,0.0438501998601866,0.0320549571622488,"Acot1/Hspb6/Nkx2-5",3,"BP"
"GO:0046329","negative regulation of JNK cascade","3/292","38/28814",0.00668672605590423,0.0438501998601866,0.0320549571622488,"Per1/Nppa/Klhl31",3,"BP"
"GO:0055090","acylglycerol homeostasis","3/292","38/28814",0.00668672605590423,0.0438501998601866,0.0320549571622488,"Dgat2/Angptl4/Lpl",3,"BP"
"GO:0070328","triglyceride homeostasis","3/292","38/28814",0.00668672605590423,0.0438501998601866,0.0320549571622488,"Dgat2/Angptl4/Lpl",3,"BP"
"GO:0070528","protein kinase C signaling","3/292","38/28814",0.00668672605590423,0.0438501998601866,0.0320549571622488,"Ankrd1/Csrp3/Vegfa",3,"BP"
"GO:0071214","cellular response to abiotic stimulus","9/292","330/28814",0.00682769197608071,0.0446109161289076,0.0326110487532615,"Ankrd1/Kcne1/Rab11b/Cdkn1a/Ybx3/Slc24a2/Pcna/Serpinb6b/Ccnd2",9,"BP"
"GO:0104004","cellular response to environmental stimulus","9/292","330/28814",0.00682769197608071,0.0446109161289076,0.0326110487532615,"Ankrd1/Kcne1/Rab11b/Cdkn1a/Ybx3/Slc24a2/Pcna/Serpinb6b/Ccnd2",9,"BP"
"GO:0050714","positive regulation of protein secretion","6/292","165/28814",0.00688233862887332,0.0448859092328344,0.0328120716036565,"Ankrd1/Oxct1/Glul/Myom1/Bsg/Abat",6,"BP"
"GO:0071383","cellular response to steroid hormone stimulus","6/292","166/28814",0.00708135767304612,0.0460997674380088,0.0336994147147934,"Per1/Ddit4/Sgk1/Calr/Fkbp4/Npc1",6,"BP"
"GO:0032535","regulation of cellular component size","10/292","393/28814",0.00715314746961667,0.0463035631250846,0.0338483915048626,"Baiap2/Ntn1/Lpar3/Vegfa/Tnfrsf12a/Picalm/Fhod3/Tmsb10/Ogt/Ush1c",10,"BP"
"GO:0014823","response to activity","3/292","39/28814",0.00719039662406882,0.0463035631250846,0.0338483915048626,"Hadh/Srl/Ppargc1a",3,"BP"
"GO:0045981","positive regulation of nucleotide metabolic process","3/292","39/28814",0.00719039662406882,0.0463035631250846,0.0338483915048626,"Entpd5/Insr/Ppargc1a",3,"BP"
"GO:0051180","vitamin transport","3/292","39/28814",0.00719039662406882,0.0463035631250846,0.0338483915048626,"Slc2a1/Slc27a1/Abcg2",3,"BP"
"GO:0051481","negative regulation of cytosolic calcium ion concentration","3/292","39/28814",0.00719039662406882,0.0463035631250846,0.0338483915048626,"Gsto1/Hrc/Gstm7",3,"BP"
"GO:1900544","positive regulation of purine nucleotide metabolic process","3/292","39/28814",0.00719039662406882,0.0463035631250846,0.0338483915048626,"Entpd5/Insr/Ppargc1a",3,"BP"
"GO:0001936","regulation of endothelial cell proliferation","6/292","167/28814",0.00728450887341993,0.0468252422906526,0.0342297444601065,"Vegfa/Vash2/Aldh1a2/Egfl7/Apln/Prox1",6,"BP"
"GO:0070932","histone H3 deacetylation","2/292","13/28814",0.00741561153653214,0.0474971247877524,0.0347208976300184,"Per1/Per2",2,"BP"
"GO:1905048","regulation of metallopeptidase activity","2/292","13/28814",0.00741561153653214,0.0474971247877524,0.0347208976300184,"Timp3/Picalm",2,"BP"
"GO:0032370","positive regulation of lipid transport","4/292","76/28814",0.00748643472420187,0.0478139892846706,0.0349525289089484,"Acsl1/Fabp3/Dbi/Lpcat3",4,"BP"
"GO:0046474","glycerophospholipid biosynthetic process","6/292","168/28814",0.00749183939547161,0.0478139892846706,0.0349525289089484,"Fabp3/Impa2/Slc27a1/Cish/Lpcat3/Smg1",6,"BP"
"GO:0007623","circadian rhythm","7/292","221/28814",0.00756366578904908,0.0481863485384339,0.0352247274386337,"Per1/Per2/Ptgds/Ogt/Maged1/Ppargc1a/Prox1",7,"BP"
"GO:0018107","peptidyl-threonine phosphorylation","5/292","120/28814",0.00764212988040772,0.0485995946487139,0.035526814690339,"Ddit4/Prkag2/Prkaca/Ogt/Clk1",5,"BP"
"GO:0002021","response to dietary excess","3/292","40/28814",0.00771596060592686,0.0487223378190505,0.0356165412384424,"Clic5/Appl2/Ppargc1a",3,"BP"
"GO:0042398","cellular modified amino acid biosynthetic process","3/292","40/28814",0.00771596060592686,0.0487223378190505,0.0356165412384424,"Slc27a1/Ckmt2/Ckb",3,"BP"
"GO:1903580","positive regulation of ATP metabolic process","3/292","40/28814",0.00771596060592686,0.0487223378190505,0.0356165412384424,"Entpd5/Insr/Ppargc1a",3,"BP"
"GO:1903670","regulation of sprouting angiogenesis","3/292","40/28814",0.00771596060592686,0.0487223378190505,0.0356165412384424,"Glul/Vegfa/Fgf1",3,"BP"
"GO:0042445","hormone metabolic process","7/292","222/28814",0.00774427301111096,0.0487289291227299,0.0356213595507365,"Retsat/Sult1a1/Dkk3/Hsd17b7/Aldh1a2/Ppargc1a/Hsd17b4",7,"BP"
"GO:0048469","cell maturation","7/292","222/28814",0.00774427301111096,0.0487289291227299,0.0356213595507365,"Kcnip2/Kcne1/Vegfa/Prkaca/Foxo3/C3/Ccnb1",7,"BP"
"GO:0007565","female pregnancy","6/292","170/28814",0.00791922642119781,0.0496231863026861,0.0362750709519827,"Vegfa/Nppa/Calr/Fkbp4/Igfbp5/Abcg2",6,"BP"
"GO:1904064","positive regulation of cation transmembrane transport","6/292","170/28814",0.00791922642119781,0.0496231863026861,0.0362750709519827,"Kcnip2/Dbi/Kcne1/Nppa/Gsto1/Gstm7",6,"BP"
"GO:0045333","cellular respiration","7/292","223/28814",0.00792804683235416,0.0496231863026861,0.0362750709519827,"Cat/Bnip3/Etfb/Prkaca/Etfa/Ppargc1a/Ccnb1",7,"BP"
"GO:0043292","contractile fiber","25/293","237/28739",3.41536527315933e-18,1.15780882760101e-15,9.13160820402601e-16,"Myh7/Ankrd1/Dbi/Kcne1/Lrrc10/Csrp3/Pdlim5/Slc2a1/Xirp2/Timp4/Synpo2/Myzap/Myom1/Abcc9/Smtnl2/Acta1/Fhod3/Hrc/Pde4dip/Ankrd23/Ky/Csrp1/Ak1/Pdlim3/Myom2",25,"CC"
"GO:0030017","sarcomere","23/293","199/28739",1.01383133116094e-17,1.28981891792156e-15,1.01727683636726e-15,"Myh7/Ankrd1/Kcne1/Lrrc10/Csrp3/Pdlim5/Slc2a1/Xirp2/Timp4/Synpo2/Myzap/Myom1/Abcc9/Smtnl2/Acta1/Fhod3/Hrc/Ankrd23/Ky/Csrp1/Ak1/Pdlim3/Myom2",23,"CC"
"GO:0030016","myofibril","24/293","224/28739",1.14143267072705e-17,1.28981891792156e-15,1.01727683636726e-15,"Myh7/Ankrd1/Kcne1/Lrrc10/Csrp3/Pdlim5/Slc2a1/Xirp2/Timp4/Synpo2/Myzap/Myom1/Abcc9/Smtnl2/Acta1/Fhod3/Hrc/Pde4dip/Ankrd23/Ky/Csrp1/Ak1/Pdlim3/Myom2",24,"CC"
"GO:0005743","mitochondrial inner membrane","25/293","460/28739",1.36993932122458e-11,1.16102357473783e-09,9.15696283134323e-10,"Hmgcs2/Acadvl/Hadha/Etfdh/Hadhb/Slc25a20/Cpt2/Ucp3/Ucp2/Crat/Acaa2/Cpt1a/Pdk4/Slc25a34/Bckdhb/Eci1/Coq3/Hadh/Slc27a1/Ckmt2/Slc25a42/Hspd1/Mpc1/Abcd3/Pcx",25,"CC"
"GO:0031674","I band","15/293","145/28739",2.71209763202531e-11,1.83880219451316e-09,1.45025852323037e-09,"Myh7/Ankrd1/Kcne1/Csrp3/Pdlim5/Slc2a1/Xirp2/Synpo2/Myzap/Smtnl2/Hrc/Ankrd23/Ky/Csrp1/Pdlim3",15,"CC"
"GO:0005759","mitochondrial matrix","19/293","288/28739",1.65231020848316e-10,9.33555267792983e-09,7.3629261921881e-09,"Hmgcs2/Acadvl/Hadha/Etfdh/Hadhb/Mlycd/Acadl/Acaa2/Bckdhb/Alkbh7/Etfb/Hspd1/Etfa/Iba57/Foxo3/Acot11/Ccnb1/Abat/Fdps",19,"CC"
"GO:0005777","peroxisome","14/293","149/28739",4.55968254919542e-10,1.93216548022156e-08,1.52389390459952e-08,"Acsl1/Hsdl2/Crat/Mlycd/Eci2/Cat/Vwa8/Ephx2/Idi1/Hspd1/Abcd3/Dhrs4/Fdps/Hsd17b4",14,"CC"
"GO:0042579","microbody","14/293","149/28739",4.55968254919542e-10,1.93216548022156e-08,1.52389390459952e-08,"Acsl1/Hsdl2/Crat/Mlycd/Eci2/Cat/Vwa8/Ephx2/Idi1/Hspd1/Abcd3/Dhrs4/Fdps/Hsd17b4",14,"CC"
"GO:0042555","MCM complex","5/293","11/28739",4.67767169835891e-08,1.58573070574367e-06,1.2506616961928e-06,"Mcm2/Mcm3/Mcm4/Mcm6/Mcm5",5,"CC"
"GO:0071162","CMG complex","5/293","11/28739",4.67767169835891e-08,1.58573070574367e-06,1.2506616961928e-06,"Mcm2/Mcm3/Mcm4/Mcm6/Mcm5",5,"CC"
"GO:0031261","DNA replication preinitiation complex","5/293","12/28739",7.95197358241795e-08,2.45065367676335e-06,1.93282420089393e-06,"Mcm2/Mcm3/Mcm4/Mcm6/Mcm5",5,"CC"
"GO:0030018","Z disc","11/293","132/28739",1.19092101993345e-07,3.36435188131199e-06,2.65345560581663e-06,"Myh7/Kcne1/Csrp3/Pdlim5/Slc2a1/Xirp2/Synpo2/Hrc/Ky/Csrp1/Pdlim3",11,"CC"
"GO:1902911","protein kinase complex","9/293","126/28739",6.11570738651956e-06,0.000159478831079241,0.00012578054058105,"Cdkn1a/Ccng1/Prkag2/Insr/Prkaca/Pcna/Ccnl2/Ccnb1/Ccnd2",9,"CC"
"GO:0005782","peroxisomal matrix","5/293","28/28739",8.63205082323341e-06,0.000195084348605075,0.000153862519936932,"Mlycd/Eci2/Hspd1/Abcd3/Hsd17b4",5,"CC"
"GO:0031907","microbody lumen","5/293","28/28739",8.63205082323341e-06,0.000195084348605075,0.000153862519936932,"Mlycd/Eci2/Hspd1/Abcd3/Hsd17b4",5,"CC"
"GO:0000307","cyclin-dependent protein kinase holoenzyme complex","6/293","51/28739",1.30695240114256e-05,0.00027691053999208,0.00021839862492777,"Cdkn1a/Ccng1/Pcna/Ccnl2/Ccnb1/Ccnd2",6,"CC"
"GO:0045121","membrane raft","15/293","393/28739",1.43652708231064e-05,0.000278713160472705,0.000219820347027068,"Prnp/Slc2a1/Slc27a1/Lipe/Insr/Hspd1/Prkaca/Rtn4rl1/Bsg/Ldlr/Bmpr1a/Adcy6/Rftn1/Abcg2/Npc1",15,"CC"
"GO:0098857","membrane microdomain","15/293","394/28739",1.47989288746569e-05,0.000278713160472705,0.000219820347027068,"Prnp/Slc2a1/Slc27a1/Lipe/Insr/Hspd1/Prkaca/Rtn4rl1/Bsg/Ldlr/Bmpr1a/Adcy6/Rftn1/Abcg2/Npc1",15,"CC"
"GO:0001725","stress fiber","7/293","88/28739",3.34253037452957e-05,0.000566558898482761,0.000446843534279216,"Myh7/Pdlim5/Xirp2/Synpo2/Acta1/Fblim1/Pdlim3",7,"CC"
